run,recall_alpha_0.1,recall_alpha_0.25,name
1.0,0.9015821936175918,0.7481898632341111,df_recall_cc_wo_demo_ip
2.0,0.9015864479698844,0.7491261091691315,df_recall_cc_wo_demo_ip
3.0,0.9014235831318829,0.7485898468976632,df_recall_cc_wo_demo_ip
4.0,0.9015029522275899,0.7482555018786903,df_recall_cc_wo_demo_ip
5.0,0.9014235831318829,0.7485898468976632,df_recall_cc_wo_demo_ip
6.0,0.9013970983342289,0.7485222998387964,df_recall_cc_wo_demo_ip
7.0,0.9016129032258065,0.7489247311827957,df_recall_cc_wo_demo_ip
8.0,0.9014500537056928,0.7483888292158969,df_recall_cc_wo_demo_ip
9.0,0.9013970983342289,0.7485222998387964,df_recall_cc_wo_demo_ip
10.0,0.9016680118375033,0.7491256389561475,df_recall_cc_wo_demo_ip
11.0,0.9016129032258065,0.7489247311827957,df_recall_cc_wo_demo_ip
12.0,0.9016415500538213,0.7490581270182992,df_recall_cc_wo_demo_ip
13.0,0.9015557939914163,0.7481223175965666,df_recall_cc_wo_demo_ip
14.0,0.9016702586206896,0.7489224137931034,df_recall_cc_wo_demo_ip
15.0,0.9013970983342289,0.7485222998387964,df_recall_cc_wo_demo_ip
16.0,0.9013970983342289,0.7485222998387964,df_recall_cc_wo_demo_ip
17.0,0.9015864479698844,0.7491261091691315,df_recall_cc_wo_demo_ip
18.0,0.9016944593867671,0.74919311457773,df_recall_cc_wo_demo_ip
19.0,0.9013970983342289,0.7485222998387964,df_recall_cc_wo_demo_ip
20.0,0.9013705993012631,0.748723461435098,df_recall_cc_wo_demo_ip
21.0,0.9015864479698844,0.7491261091691315,df_recall_cc_wo_demo_ip
22.0,0.9013970983342289,0.7485222998387964,df_recall_cc_wo_demo_ip
23.0,0.9013669257571697,0.7480568212275529,df_recall_cc_wo_demo_ip
24.0,0.9014235831318829,0.7485898468976632,df_recall_cc_wo_demo_ip
25.0,0.9014500537056928,0.7483888292158969,df_recall_cc_wo_demo_ip
