run,precision_alpha_0.1,precision_alpha_0.25,name
52,0.5548074333423108,0.8400664332525362,df_precision_nc_wo_demo_ip
53,0.5546594982078853,0.8400985663082438,df_precision_nc_wo_demo_ip
54,0.554615453487331,0.8399588145760587,df_precision_nc_wo_demo_ip
55,0.5542905616572908,0.8398517724796857,df_precision_nc_wo_demo_ip
56,0.5546301271717714,0.8401844886261867,df_precision_nc_wo_demo_ip
57,0.554615453487331,0.8399588145760587,df_precision_nc_wo_demo_ip
58,0.5547484530535378,0.8399695094610349,df_precision_nc_wo_demo_ip
59,0.5546169661213909,0.8399481541074462,df_precision_nc_wo_demo_ip
60,0.5546741955722865,0.8400555704938604,df_precision_nc_wo_demo_ip
61,0.554615453487331,0.8399588145760587,df_precision_nc_wo_demo_ip
62,0.554688900842747,0.8400125515510131,df_precision_nc_wo_demo_ip
63,0.5545104362626534,0.8401415390128102,df_precision_nc_wo_demo_ip
64,0.5547203579418345,0.8400447427293065,df_precision_nc_wo_demo_ip
65,0.5545104362626534,0.8401415390128102,df_precision_nc_wo_demo_ip
66,0.5546301271717714,0.8401844886261867,df_precision_nc_wo_demo_ip
67,0.5546594982078853,0.8400985663082438,df_precision_nc_wo_demo_ip
68,0.5546594982078853,0.8400985663082438,df_precision_nc_wo_demo_ip
69,0.5547203579418345,0.8400447427293065,df_precision_nc_wo_demo_ip
70,0.5548221982758621,0.8400233477011494,df_precision_nc_wo_demo_ip
71,0.554615453487331,0.8399588145760587,df_precision_nc_wo_demo_ip
72,0.5546301271717714,0.8401844886261867,df_precision_nc_wo_demo_ip
73,0.554615453487331,0.8399588145760587,df_precision_nc_wo_demo_ip
74,0.5545104362626534,0.8401415390128102,df_precision_nc_wo_demo_ip
75,0.5546594982078853,0.8400985663082438,df_precision_nc_wo_demo_ip
76,0.5546594982078853,0.8400985663082438,df_precision_nc_wo_demo_ip
77,0.5546301271717714,0.8401844886261867,df_precision_nc_wo_demo_ip
78,0.5547350519155031,0.8400017901897601,df_precision_nc_wo_demo_ip
79,0.5545104362626534,0.8401415390128102,df_precision_nc_wo_demo_ip
